Date,Close,Dividends,High,Low,Open,Stock Splits,Ticker,Volume
2011-11-16,1236.91,0,1259.61,1235.67,1257.81,0,^GSPC,4085010000
2011-11-17,1216.13,0,1237.73,1209.43,1236.56,0,^GSPC,4596450000
2011-11-18,1215.65,0,1223.51,1211.36,1216.19,0,^GSPC,3827610000
2011-11-21,1192.98,0,1215.62,1183.16,1215.62,0,^GSPC,4050070000
2011-11-22,1188.04,0,1196.81,1181.65,1192.98,0,^GSPC,3911710000
2011-11-23,1161.79,0,1187.48,1161.79,1187.48,0,^GSPC,3798940000
2011-11-25,1158.67,0,1172.66,1158.66,1161.41,0,^GSPC,1664200000
2011-11-28,1192.55,0,1197.35,1158.67,1158.67,0,^GSPC,3920750000
2011-11-29,1195.19,0,1203.67,1191.8,1192.56,0,^GSPC,3992650000
2011-11-30,1246.96,0,1247.11,1196.72,1196.72,0,^GSPC,5801910000
2011-12-01,1244.58,0,1251.09,1239.73,1246.91,0,^GSPC,3818680000
2011-12-02,1244.28,0,1260.08,1243.35,1246.03,0,^GSPC,4144310000
2011-12-05,1257.08,0,1266.73,1244.33,1244.33,0,^GSPC,4148060000
2011-12-06,1258.47,0,1266.03,1253.03,1257.19,0,^GSPC,3734230000
2011-12-07,1261.01,0,1267.06,1244.8,1258.14,0,^GSPC,4160540000
2011-12-08,1234.35,0,1260.87,1231.47,1260.87,0,^GSPC,4298370000
2011-12-09,1255.19,0,1258.25,1234.48,1234.48,0,^GSPC,3830610000
2011-12-12,1236.47,0,1255.05,1227.25,1255.05,0,^GSPC,3600570000
2011-12-13,1225.73,0,1249.86,1219.43,1236.83,0,^GSPC,4121570000
2011-12-14,1211.82,0,1225.73,1209.47,1225.73,0,^GSPC,4298290000
2011-12-15,1215.75,0,1225.6,1212.12,1212.12,0,^GSPC,3810340000
2011-12-16,1219.66,0,1231.04,1215.2,1216.09,0,^GSPC,5345800000
2011-12-19,1205.35,0,1224.57,1202.37,1219.74,0,^GSPC,3659820000
2011-12-20,1241.3,0,1242.82,1205.72,1205.72,0,^GSPC,4055590000
2011-12-21,1243.72,0,1245.09,1229.51,1241.25,0,^GSPC,2959020000
2011-12-22,1254.0,0,1255.22,1243.72,1243.72,0,^GSPC,3492250000
2011-12-23,1265.33,0,1265.42,1254.0,1254.0,0,^GSPC,2233830000
2011-12-27,1265.43,0,1269.37,1262.3,1265.02,0,^GSPC,2130590000
2011-12-28,1249.64,0,1265.85,1248.64,1265.38,0,^GSPC,2349980000
2011-12-29,1263.02,0,1263.54,1249.75,1249.75,0,^GSPC,2278130000
2011-12-30,1257.6,0,1264.12,1257.46,1262.82,0,^GSPC,2271850000
2012-01-03,1277.06,0,1284.62,1258.86,1258.86,0,^GSPC,3943710000
2012-01-04,1277.3,0,1278.73,1268.1,1277.03,0,^GSPC,3592580000
2012-01-05,1281.06,0,1283.05,1265.26,1277.3,0,^GSPC,4315950000
2012-01-06,1277.81,0,1281.84,1273.34,1280.93,0,^GSPC,3656830000
2012-01-09,1280.7,0,1281.99,1274.55,1277.83,0,^GSPC,3371600000
2012-01-10,1292.08,0,1296.46,1280.77,1280.77,0,^GSPC,4221960000
2012-01-11,1292.48,0,1293.8,1285.41,1292.02,0,^GSPC,3968120000
2012-01-12,1295.5,0,1296.82,1285.77,1292.48,0,^GSPC,4019890000
2012-01-13,1289.09,0,1294.82,1277.58,1294.82,0,^GSPC,3692370000
2012-01-17,1293.67,0,1303.0,1290.22,1290.22,0,^GSPC,4010490000
2012-01-18,1308.04,0,1308.11,1290.99,1293.65,0,^GSPC,4096160000
2012-01-19,1314.5,0,1315.49,1308.07,1308.07,0,^GSPC,4465890000
2012-01-20,1315.38,0,1315.38,1309.17,1314.49,0,^GSPC,3912620000
2012-01-23,1316.0,0,1322.28,1309.89,1315.29,0,^GSPC,3770910000
2012-01-24,1314.65,0,1315.96,1306.06,1315.96,0,^GSPC,3693560000
2012-01-25,1326.06,0,1328.3,1307.65,1314.4,0,^GSPC,4410910000
2012-01-26,1318.43,0,1333.47,1313.6,1326.28,0,^GSPC,4522070000
2012-01-27,1316.33,0,1320.06,1311.72,1318.25,0,^GSPC,4007380000
2012-01-30,1313.01,0,1316.16,1300.49,1316.16,0,^GSPC,3659010000
2012-01-31,1312.41,0,1321.41,1306.69,1313.53,0,^GSPC,4235550000
2012-02-01,1324.09,0,1330.52,1312.45,1312.45,0,^GSPC,4504360000
2012-02-02,1325.54,0,1329.19,1321.57,1324.24,0,^GSPC,4120920000
2012-02-03,1344.9,0,1345.34,1326.21,1326.21,0,^GSPC,4608550000
2012-02-06,1344.33,0,1344.36,1337.52,1344.32,0,^GSPC,3379700000
2012-02-07,1347.05,0,1349.24,1335.92,1344.33,0,^GSPC,3742460000
2012-02-08,1349.96,0,1351.0,1341.95,1347.04,0,^GSPC,4096730000
2012-02-09,1351.95,0,1354.32,1344.63,1349.97,0,^GSPC,4209890000
2012-02-10,1342.64,0,1351.21,1337.35,1351.21,0,^GSPC,3877580000
2012-02-13,1351.77,0,1353.35,1343.06,1343.06,0,^GSPC,3618040000
2012-02-14,1350.5,0,1351.3,1340.83,1351.3,0,^GSPC,3889520000
2012-02-15,1343.23,0,1355.87,1340.8,1350.52,0,^GSPC,4080340000
2012-02-16,1358.04,0,1359.02,1341.22,1342.61,0,^GSPC,4108880000
2012-02-17,1361.23,0,1363.4,1357.24,1358.06,0,^GSPC,3717640000
2012-02-21,1362.21,0,1367.76,1358.11,1361.22,0,^GSPC,3795200000
2012-02-22,1357.66,0,1362.7,1355.53,1362.11,0,^GSPC,3633710000
2012-02-23,1363.46,0,1364.24,1352.28,1357.53,0,^GSPC,3786450000
2012-02-24,1365.74,0,1368.92,1363.46,1363.46,0,^GSPC,3505360000
2012-02-27,1367.59,0,1371.94,1354.92,1365.2,0,^GSPC,3648890000
2012-02-28,1372.18,0,1373.09,1365.97,1367.56,0,^GSPC,3579120000
2012-02-29,1365.68,0,1378.04,1363.81,1372.2,0,^GSPC,4482370000
2012-03-01,1374.09,0,1376.17,1365.9,1365.9,0,^GSPC,3919240000
2012-03-02,1369.63,0,1374.53,1366.42,1374.09,0,^GSPC,3283490000
2012-03-05,1364.33,0,1369.59,1359.13,1369.59,0,^GSPC,3429480000
2012-03-06,1343.36,0,1363.63,1340.03,1363.63,0,^GSPC,4191060000
2012-03-07,1352.63,0,1354.85,1343.39,1343.39,0,^GSPC,3580380000
2012-03-08,1365.91,0,1368.72,1352.65,1352.65,0,^GSPC,3543060000
2012-03-09,1370.87,0,1374.76,1365.97,1365.97,0,^GSPC,3639470000
2012-03-12,1371.09,0,1373.04,1366.69,1370.78,0,^GSPC,3081870000
2012-03-13,1395.95,0,1396.13,1371.92,1371.92,0,^GSPC,4386470000
2012-03-14,1394.28,0,1399.42,1389.97,1395.95,0,^GSPC,4502280000
2012-03-15,1402.6,0,1402.63,1392.78,1394.17,0,^GSPC,4271650000
2012-03-16,1404.17,0,1405.88,1401.47,1402.55,0,^GSPC,5163950000
2012-03-19,1409.75,0,1414.0,1402.43,1404.17,0,^GSPC,3932570000
2012-03-20,1405.52,0,1409.59,1397.68,1409.59,0,^GSPC,3695280000
2012-03-21,1402.89,0,1407.75,1400.64,1405.52,0,^GSPC,3573590000
2012-03-22,1392.78,0,1402.89,1388.73,1402.89,0,^GSPC,3740590000
2012-03-23,1397.11,0,1399.18,1386.87,1392.78,0,^GSPC,3472950000
2012-03-26,1416.51,0,1416.58,1397.11,1397.11,0,^GSPC,3576950000
2012-03-27,1412.52,0,1419.15,1411.95,1416.55,0,^GSPC,3513640000
2012-03-28,1405.54,0,1413.65,1397.2,1412.52,0,^GSPC,3892800000
2012-03-29,1403.28,0,1405.39,1391.56,1405.39,0,^GSPC,3832000000
2012-03-30,1408.47,0,1410.89,1401.42,1403.31,0,^GSPC,3676890000
2012-04-02,1419.04,0,1422.38,1404.46,1408.47,0,^GSPC,3572010000
2012-04-03,1413.38,0,1419.0,1404.62,1418.98,0,^GSPC,3822090000
2012-04-04,1398.96,0,1413.09,1394.09,1413.09,0,^GSPC,3938290000
2012-04-05,1398.08,0,1401.6,1392.92,1398.79,0,^GSPC,3303740000
2012-04-09,1382.2,0,1397.45,1378.24,1397.45,0,^GSPC,3468980000
2012-04-10,1358.59,0,1383.01,1357.38,1382.18,0,^GSPC,4631730000
2012-04-11,1368.71,0,1374.71,1358.98,1358.98,0,^GSPC,3743040000
2012-04-12,1387.57,0,1388.13,1368.77,1368.77,0,^GSPC,3618280000
2012-04-13,1370.26,0,1387.61,1369.85,1387.61,0,^GSPC,3631160000
2012-04-16,1369.57,0,1379.66,1365.38,1370.27,0,^GSPC,3574780000
2012-04-17,1390.78,0,1392.76,1369.57,1369.57,0,^GSPC,3456200000
2012-04-18,1385.14,0,1390.78,1383.29,1390.78,0,^GSPC,3463140000
2012-04-19,1376.92,0,1390.46,1370.3,1385.08,0,^GSPC,4180020000
2012-04-20,1378.53,0,1387.4,1376.96,1376.96,0,^GSPC,3833320000
2012-04-23,1366.94,0,1378.53,1358.79,1378.53,0,^GSPC,3654860000
2012-04-24,1371.97,0,1375.57,1366.82,1366.97,0,^GSPC,3617100000
2012-04-25,1390.69,0,1391.37,1372.11,1372.11,0,^GSPC,3998430000
2012-04-26,1399.98,0,1402.09,1387.28,1390.64,0,^GSPC,4034700000
2012-04-27,1403.36,0,1406.64,1397.31,1400.19,0,^GSPC,3645830000
2012-04-30,1397.91,0,1403.26,1394.0,1403.26,0,^GSPC,3574010000
2012-05-01,1405.82,0,1415.32,1395.73,1397.86,0,^GSPC,3807950000
2012-05-02,1402.31,0,1405.5,1393.92,1405.5,0,^GSPC,3803860000
2012-05-03,1391.57,0,1403.07,1388.71,1402.32,0,^GSPC,4004910000
2012-05-04,1369.1,0,1391.51,1367.96,1391.51,0,^GSPC,3975140000
2012-05-07,1369.58,0,1373.91,1363.94,1368.79,0,^GSPC,3559390000
2012-05-08,1363.72,0,1369.16,1347.75,1369.16,0,^GSPC,4261670000
2012-05-09,1354.58,0,1363.73,1343.13,1363.2,0,^GSPC,4288540000
2012-05-10,1357.99,0,1365.88,1354.58,1354.58,0,^GSPC,3727990000
2012-05-11,1353.39,0,1365.66,1348.89,1358.11,0,^GSPC,3869070000
2012-05-14,1338.35,0,1351.93,1336.61,1351.93,0,^GSPC,3688120000
2012-05-15,1330.66,0,1344.94,1328.41,1338.36,0,^GSPC,4114040000
2012-05-16,1324.8,0,1341.78,1324.79,1330.78,0,^GSPC,4280420000
2012-05-17,1304.86,0,1326.36,1304.86,1324.82,0,^GSPC,4664280000
2012-05-18,1295.22,0,1312.24,1291.98,1305.05,0,^GSPC,4512470000
2012-05-21,1315.99,0,1316.39,1295.73,1295.73,0,^GSPC,3786750000
2012-05-22,1316.63,0,1328.49,1310.04,1316.09,0,^GSPC,4123680000
2012-05-23,1318.86,0,1320.71,1296.53,1316.02,0,^GSPC,4108330000
2012-05-24,1320.68,0,1324.14,1310.5,1318.72,0,^GSPC,3937670000
2012-05-25,1317.82,0,1324.2,1314.23,1320.81,0,^GSPC,2872660000
2012-05-29,1332.42,0,1334.93,1318.9,1318.9,0,^GSPC,3441640000
2012-05-30,1313.32,0,1331.25,1310.76,1331.25,0,^GSPC,3534290000
2012-05-31,1310.33,0,1319.74,1298.9,1313.09,0,^GSPC,4557620000
2012-06-01,1278.04,0,1309.87,1277.25,1309.87,0,^GSPC,4669350000
2012-06-04,1278.18,0,1282.55,1266.74,1278.29,0,^GSPC,4011960000
2012-06-05,1285.5,0,1287.62,1274.16,1277.82,0,^GSPC,3403230000
2012-06-06,1315.13,0,1315.13,1285.61,1285.61,0,^GSPC,4268360000
2012-06-07,1314.99,0,1329.05,1312.68,1316.15,0,^GSPC,4258140000
2012-06-08,1325.66,0,1325.81,1307.77,1314.99,0,^GSPC,3497190000
2012-06-11,1308.93,0,1335.52,1307.73,1325.72,0,^GSPC,3537530000
2012-06-12,1324.18,0,1324.31,1306.62,1309.4,0,^GSPC,3442920000
2012-06-13,1314.88,0,1327.28,1310.51,1324.02,0,^GSPC,3506510000
2012-06-14,1329.1,0,1333.68,1314.14,1314.88,0,^GSPC,3687720000
2012-06-15,1342.84,0,1343.32,1329.19,1329.19,0,^GSPC,4401570000
2012-06-18,1344.78,0,1348.22,1334.46,1342.42,0,^GSPC,3259430000
2012-06-19,1357.98,0,1363.46,1344.83,1344.83,0,^GSPC,3815350000
2012-06-20,1355.69,0,1361.57,1346.45,1358.04,0,^GSPC,3695700000
2012-06-21,1325.51,0,1358.27,1324.41,1355.43,0,^GSPC,4094470000
2012-06-22,1335.02,0,1337.82,1325.92,1325.92,0,^GSPC,5271490000
2012-06-25,1313.72,0,1334.9,1309.27,1334.9,0,^GSPC,3501820000
2012-06-26,1319.99,0,1324.24,1310.3,1314.09,0,^GSPC,3412940000
2012-06-27,1331.85,0,1334.4,1320.71,1320.71,0,^GSPC,3286910000
2012-06-28,1329.04,0,1331.52,1313.29,1331.52,0,^GSPC,3969370000
2012-06-29,1362.16,0,1362.17,1330.12,1330.12,0,^GSPC,4590480000
2012-07-02,1365.51,0,1366.35,1355.7,1362.33,0,^GSPC,3301650000
2012-07-03,1374.02,0,1374.81,1363.53,1365.75,0,^GSPC,2116390000
2012-07-05,1367.58,0,1373.85,1363.02,1373.72,0,^GSPC,3041520000
2012-07-06,1354.68,0,1367.09,1348.03,1367.09,0,^GSPC,2745140000
2012-07-09,1352.46,0,1354.87,1346.65,1354.66,0,^GSPC,2904860000
2012-07-10,1341.47,0,1361.54,1336.27,1352.96,0,^GSPC,3470600000
2012-07-11,1341.45,0,1345.0,1333.25,1341.4,0,^GSPC,3426290000
2012-07-12,1334.76,0,1341.29,1325.41,1341.29,0,^GSPC,3654440000
2012-07-13,1356.78,0,1357.7,1334.81,1334.81,0,^GSPC,3212930000
2012-07-16,1353.64,0,1357.26,1348.51,1356.5,0,^GSPC,2862720000
2012-07-17,1363.67,0,1365.36,1345.07,1353.68,0,^GSPC,3566680000
2012-07-18,1372.78,0,1375.26,1358.96,1363.58,0,^GSPC,3642630000
2012-07-19,1376.51,0,1380.39,1371.21,1373.01,0,^GSPC,4043360000
2012-07-20,1362.66,0,1376.51,1362.19,1376.51,0,^GSPC,3925020000
2012-07-23,1350.52,0,1362.34,1337.56,1362.34,0,^GSPC,3717180000
2012-07-24,1338.31,0,1351.53,1329.24,1350.52,0,^GSPC,3891290000
2012-07-25,1337.89,0,1343.98,1331.5,1338.35,0,^GSPC,3719170000
2012-07-26,1360.02,0,1363.13,1338.17,1338.17,0,^GSPC,4429300000
2012-07-27,1385.97,0,1389.19,1360.05,1360.05,0,^GSPC,4399010000
2012-07-30,1385.3,0,1391.74,1381.37,1385.94,0,^GSPC,3212060000
2012-07-31,1379.32,0,1387.16,1379.17,1385.27,0,^GSPC,3821570000
2012-08-01,1375.32,0,1385.03,1373.35,1379.32,0,^GSPC,4440920000
2012-08-02,1365.0,0,1375.13,1354.65,1375.13,0,^GSPC,4193740000
2012-08-03,1390.99,0,1394.16,1365.45,1365.45,0,^GSPC,3751170000
2012-08-06,1394.23,0,1399.63,1391.04,1391.04,0,^GSPC,3122050000
2012-08-07,1401.35,0,1407.14,1394.46,1394.46,0,^GSPC,3682490000
2012-08-08,1402.22,0,1404.14,1396.13,1401.23,0,^GSPC,3221790000
2012-08-09,1402.8,0,1405.95,1398.8,1402.26,0,^GSPC,3119610000
2012-08-10,1405.87,0,1405.98,1395.62,1402.58,0,^GSPC,2767980000
2012-08-13,1404.11,0,1405.87,1397.32,1405.87,0,^GSPC,2499990000
2012-08-14,1403.93,0,1410.03,1400.6,1404.36,0,^GSPC,2930900000
2012-08-15,1405.53,0,1407.73,1401.83,1403.89,0,^GSPC,2655750000
2012-08-16,1415.51,0,1417.44,1404.15,1405.57,0,^GSPC,3114100000
2012-08-17,1418.16,0,1418.71,1414.67,1415.84,0,^GSPC,2922990000
2012-08-20,1418.13,0,1418.13,1412.12,1417.85,0,^GSPC,2766320000
2012-08-21,1413.17,0,1426.68,1410.86,1418.13,0,^GSPC,3282950000
2012-08-22,1413.49,0,1416.12,1406.78,1413.09,0,^GSPC,3062690000
2012-08-23,1402.08,0,1413.49,1400.5,1413.49,0,^GSPC,3008240000
2012-08-24,1411.13,0,1413.46,1398.04,1401.99,0,^GSPC,2598790000
2012-08-27,1410.44,0,1416.17,1409.11,1411.13,0,^GSPC,2472500000
2012-08-28,1409.3,0,1413.63,1405.59,1410.44,0,^GSPC,2629090000
2012-08-29,1410.49,0,1413.95,1406.57,1409.32,0,^GSPC,2571220000
2012-08-30,1399.48,0,1410.08,1397.01,1410.08,0,^GSPC,2530280000
2012-08-31,1406.58,0,1413.09,1398.96,1400.07,0,^GSPC,2938250000
2012-09-04,1404.94,0,1409.31,1396.56,1406.54,0,^GSPC,3200310000
2012-09-05,1403.44,0,1408.81,1401.25,1404.94,0,^GSPC,3389110000
2012-09-06,1432.12,0,1432.12,1403.74,1403.74,0,^GSPC,3952870000
2012-09-07,1437.92,0,1437.92,1431.45,1432.12,0,^GSPC,3717620000
2012-09-10,1429.08,0,1438.74,1428.98,1437.92,0,^GSPC,3223670000
2012-09-11,1433.56,0,1437.76,1429.13,1429.13,0,^GSPC,3509630000
2012-09-12,1436.56,0,1439.15,1432.99,1433.56,0,^GSPC,3641200000
2012-09-13,1459.99,0,1463.76,1435.34,1436.56,0,^GSPC,4606550000
2012-09-14,1465.77,0,1474.51,1460.07,1460.07,0,^GSPC,5041990000
2012-09-17,1461.19,0,1465.63,1457.55,1465.42,0,^GSPC,3482430000
2012-09-18,1459.32,0,1461.47,1456.13,1461.19,0,^GSPC,3377390000
2012-09-19,1461.05,0,1465.15,1457.88,1459.5,0,^GSPC,3451360000
2012-09-20,1460.26,0,1461.23,1449.98,1461.05,0,^GSPC,3382520000
2012-09-21,1460.15,0,1467.07,1459.51,1460.34,0,^GSPC,4833870000
2012-09-24,1456.89,0,1460.72,1452.06,1459.76,0,^GSPC,3008920000
2012-09-25,1441.59,0,1463.24,1441.59,1456.94,0,^GSPC,3739900000
2012-09-26,1433.32,0,1441.6,1430.53,1441.6,0,^GSPC,3565380000
2012-09-27,1447.15,0,1450.2,1433.36,1433.36,0,^GSPC,3150330000
2012-09-28,1440.67,0,1447.13,1435.6,1447.13,0,^GSPC,3509230000
2012-10-01,1444.49,0,1457.14,1440.9,1440.9,0,^GSPC,3505080000
2012-10-02,1445.75,0,1451.52,1439.01,1444.99,0,^GSPC,3321790000
2012-10-03,1450.99,0,1454.3,1441.99,1446.05,0,^GSPC,3531640000
2012-10-04,1461.4,0,1463.14,1451.08,1451.08,0,^GSPC,3615860000
2012-10-05,1460.93,0,1470.96,1456.89,1461.4,0,^GSPC,3172940000
2012-10-08,1455.88,0,1460.93,1453.1,1460.93,0,^GSPC,2328720000
2012-10-09,1441.48,0,1455.9,1441.18,1455.9,0,^GSPC,3216320000
2012-10-10,1432.56,0,1442.52,1430.64,1441.48,0,^GSPC,3225060000
2012-10-11,1432.84,0,1443.9,1432.82,1432.82,0,^GSPC,3672540000
2012-10-12,1428.59,0,1438.43,1425.53,1432.84,0,^GSPC,3134750000
2012-10-15,1440.13,0,1441.31,1427.24,1428.75,0,^GSPC,3483810000
2012-10-16,1454.92,0,1455.51,1440.31,1440.31,0,^GSPC,3568770000
2012-10-17,1460.91,0,1462.2,1453.35,1454.22,0,^GSPC,3655320000
2012-10-18,1457.34,0,1464.02,1452.63,1460.94,0,^GSPC,3880030000
2012-10-19,1433.19,0,1457.34,1429.85,1457.34,0,^GSPC,3875170000
2012-10-22,1433.82,0,1435.46,1422.06,1433.21,0,^GSPC,3216220000
2012-10-23,1413.11,0,1433.74,1407.56,1433.74,0,^GSPC,3587670000
2012-10-24,1408.75,0,1420.04,1407.1,1413.2,0,^GSPC,3385970000
2012-10-25,1412.97,0,1421.12,1405.14,1409.74,0,^GSPC,3512640000
2012-10-26,1411.94,0,1417.09,1403.28,1412.97,0,^GSPC,3284910000
2012-10-31,1412.16,0,1418.76,1405.95,1410.99,0,^GSPC,3577110000
2012-11-01,1427.59,0,1428.35,1412.2,1412.2,0,^GSPC,3929890000
2012-11-02,1414.2,0,1434.27,1412.91,1427.59,0,^GSPC,3732480000
2012-11-05,1417.26,0,1419.9,1408.13,1414.02,0,^GSPC,2921040000
2012-11-06,1428.39,0,1433.38,1417.26,1417.26,0,^GSPC,3306970000
2012-11-07,1394.53,0,1428.27,1388.14,1428.27,0,^GSPC,4356490000
2012-11-08,1377.51,0,1401.23,1377.51,1394.53,0,^GSPC,3779520000
2012-11-09,1379.85,0,1391.39,1373.03,1377.55,0,^GSPC,3647350000
2012-11-12,1380.03,0,1384.87,1377.19,1379.86,0,^GSPC,2567540000
2012-11-13,1374.53,0,1388.81,1371.39,1380.03,0,^GSPC,3455550000
2012-11-14,1355.49,0,1380.13,1352.5,1374.64,0,^GSPC,4109510000
2012-11-15,1353.33,0,1360.62,1348.05,1355.41,0,^GSPC,3928870000
2012-11-16,1359.88,0,1362.03,1343.35,1353.36,0,^GSPC,4045910000
2012-11-19,1386.89,0,1386.89,1359.88,1359.88,0,^GSPC,3374800000
2012-11-20,1387.81,0,1389.77,1377.04,1386.82,0,^GSPC,3207160000
2012-11-21,1391.03,0,1391.25,1386.39,1387.79,0,^GSPC,2667090000
2012-11-23,1409.15,0,1409.16,1391.03,1391.03,0,^GSPC,1504960000
2012-11-26,1406.29,0,1409.15,1397.68,1409.15,0,^GSPC,2948960000
2012-11-27,1398.94,0,1409.01,1398.03,1406.29,0,^GSPC,3323120000
2012-11-28,1409.93,0,1410.31,1385.43,1398.77,0,^GSPC,3359250000
2012-11-29,1415.95,0,1419.7,1409.04,1409.96,0,^GSPC,3356850000
2012-11-30,1416.18,0,1418.86,1411.63,1415.95,0,^GSPC,3966000000
2012-12-03,1409.46,0,1423.73,1408.46,1416.34,0,^GSPC,3074280000
2012-12-04,1407.05,0,1413.14,1403.65,1409.46,0,^GSPC,3247710000
2012-12-05,1409.28,0,1415.56,1398.23,1407.05,0,^GSPC,4253920000
2012-12-06,1413.94,0,1413.95,1405.93,1409.43,0,^GSPC,3229700000
2012-12-07,1418.07,0,1420.34,1410.9,1413.95,0,^GSPC,3125160000
2012-12-10,1418.55,0,1421.64,1415.64,1418.07,0,^GSPC,2999430000
2012-12-11,1427.84,0,1434.27,1418.55,1418.55,0,^GSPC,3650230000
2012-12-12,1428.48,0,1438.59,1426.76,1427.84,0,^GSPC,3709050000
2012-12-13,1419.45,0,1431.36,1416.0,1428.48,0,^GSPC,3349960000
2012-12-14,1413.58,0,1419.45,1411.88,1419.45,0,^GSPC,3210170000
2012-12-17,1430.36,0,1430.67,1413.54,1413.54,0,^GSPC,3455610000
2012-12-18,1446.79,0,1448.0,1430.47,1430.47,0,^GSPC,4302240000
2012-12-19,1435.81,0,1447.75,1435.8,1446.79,0,^GSPC,3869800000
2012-12-20,1443.69,0,1443.7,1432.82,1435.81,0,^GSPC,3686580000
2012-12-21,1430.15,0,1443.67,1422.58,1443.67,0,^GSPC,5229160000
2012-12-24,1426.66,0,1430.15,1424.66,1430.15,0,^GSPC,1248960000
2012-12-26,1419.83,0,1429.42,1416.43,1426.66,0,^GSPC,2285030000
2012-12-27,1418.1,0,1422.8,1401.8,1419.83,0,^GSPC,2830180000
2012-12-28,1402.43,0,1418.1,1401.58,1418.1,0,^GSPC,2426680000
2012-12-31,1426.19,0,1426.74,1398.11,1402.43,0,^GSPC,3204330000
2013-01-02,1462.42,0,1462.43,1426.19,1426.19,0,^GSPC,4202600000
2013-01-03,1459.37,0,1465.47,1455.53,1462.42,0,^GSPC,3829730000
2013-01-04,1466.47,0,1467.94,1458.99,1459.37,0,^GSPC,3424290000
2013-01-07,1461.89,0,1466.47,1456.62,1466.47,0,^GSPC,3304970000
2013-01-08,1457.15,0,1461.89,1451.64,1461.89,0,^GSPC,3601600000
2013-01-09,1461.02,0,1464.73,1457.15,1457.15,0,^GSPC,3674390000
2013-01-10,1472.12,0,1472.3,1461.02,1461.02,0,^GSPC,4081840000
2013-01-11,1472.05,0,1472.75,1467.58,1472.12,0,^GSPC,3340650000
2013-01-14,1470.68,0,1472.05,1465.69,1472.05,0,^GSPC,3003010000
2013-01-15,1472.34,0,1473.31,1463.76,1470.67,0,^GSPC,3135350000
2013-01-16,1472.63,0,1473.96,1467.6,1472.33,0,^GSPC,3384080000
2013-01-17,1480.94,0,1485.16,1472.63,1472.63,0,^GSPC,3706710000
2013-01-18,1485.98,0,1485.98,1475.81,1480.95,0,^GSPC,3795740000
2013-01-22,1492.56,0,1492.56,1481.16,1485.98,0,^GSPC,3570950000
2013-01-23,1494.81,0,1496.13,1489.9,1492.56,0,^GSPC,3552010000
2013-01-24,1494.82,0,1502.27,1489.46,1494.81,0,^GSPC,3699430000
2013-01-25,1502.96,0,1503.26,1494.82,1494.82,0,^GSPC,3476290000
2013-01-28,1500.18,0,1503.23,1496.33,1502.96,0,^GSPC,3388540000
2013-01-29,1507.84,0,1509.35,1498.09,1500.18,0,^GSPC,3949640000
2013-01-30,1501.96,0,1509.94,1500.11,1507.84,0,^GSPC,3726810000
2013-01-31,1498.11,0,1504.19,1496.76,1501.96,0,^GSPC,3999880000
2013-02-01,1513.17,0,1514.41,1498.11,1498.11,0,^GSPC,3836320000
2013-02-04,1495.71,0,1513.17,1495.02,1513.17,0,^GSPC,3390000000
2013-02-05,1511.29,0,1514.96,1495.71,1495.71,0,^GSPC,3618360000
2013-02-06,1512.12,0,1512.53,1504.71,1511.29,0,^GSPC,3611570000
2013-02-07,1509.39,0,1512.9,1498.49,1512.12,0,^GSPC,3614580000
2013-02-08,1517.93,0,1518.31,1509.39,1509.39,0,^GSPC,2986150000
2013-02-11,1517.01,0,1518.31,1513.61,1517.93,0,^GSPC,2684100000
2013-02-12,1519.43,0,1522.29,1515.61,1517.01,0,^GSPC,3414370000
2013-02-13,1520.33,0,1524.69,1515.93,1519.43,0,^GSPC,3385880000
2013-02-14,1521.38,0,1523.14,1514.02,1520.33,0,^GSPC,3759740000
2013-02-15,1519.79,0,1524.24,1514.14,1521.38,0,^GSPC,3838510000
2013-02-19,1530.94,0,1530.94,1519.79,1519.79,0,^GSPC,3748910000
2013-02-20,1511.95,0,1530.94,1511.41,1530.94,0,^GSPC,4240570000
2013-02-21,1502.42,0,1511.95,1497.29,1511.95,0,^GSPC,4274600000
2013-02-22,1515.6,0,1515.64,1502.42,1502.42,0,^GSPC,3419320000
2013-02-25,1487.85,0,1525.84,1487.85,1515.6,0,^GSPC,4011050000
2013-02-26,1496.94,0,1498.99,1485.01,1487.85,0,^GSPC,3975280000
2013-02-27,1515.99,0,1520.08,1494.88,1496.94,0,^GSPC,3551850000
2013-02-28,1514.68,0,1525.34,1514.46,1515.99,0,^GSPC,3912320000
2013-03-01,1518.2,0,1519.99,1501.48,1514.68,0,^GSPC,3695610000
2013-03-04,1525.2,0,1525.27,1512.29,1518.2,0,^GSPC,3414430000
2013-03-05,1539.79,0,1543.47,1525.2,1525.2,0,^GSPC,3610690000
2013-03-06,1541.46,0,1545.25,1538.11,1539.79,0,^GSPC,3676890000
2013-03-07,1544.26,0,1545.78,1541.46,1541.46,0,^GSPC,3634710000
2013-03-08,1551.18,0,1552.48,1542.94,1544.26,0,^GSPC,3652260000
2013-03-11,1556.22,0,1556.27,1547.36,1551.15,0,^GSPC,3091080000
2013-03-12,1552.48,0,1556.77,1548.24,1556.22,0,^GSPC,3274910000
2013-03-13,1554.52,0,1556.39,1548.25,1552.48,0,^GSPC,3073830000
2013-03-14,1563.23,0,1563.32,1554.52,1554.52,0,^GSPC,3459260000
2013-03-15,1560.7,0,1563.62,1555.74,1563.21,0,^GSPC,5175850000
